row_id,location_in_permit,consent_decree_citation,regulatory_language,change_type,author,date,para_idx,paragraph_excerpt
1173,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 35",INSERT: EPA,insert,Rachel Lien,2024-07-03T16:37:00Z,41902,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 35)"
1174,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 35",INSERT: Consent Decree,insert,Rachel Lien,2024-04-05T14:58:00Z,41902,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 35)"
1175,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 35",INSERT: (Tesoro),insert,Rachel Lien,2024-07-03T16:37:00Z,41902,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 35)"
1176,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 35","INSERT: Appendix A-5, Condition 35)",insert,Rachel Lien,2024-04-05T14:58:00Z,41902,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 35)"
1177,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: 24.,insert,Rachel Lien,2024-07-03T16:37:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1178,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: Flare Minimization Plan. T,insert,Rachel Lien,2024-04-05T14:59:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1179,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: he owner/operator,insert,Rachel Lien,2024-04-05T15:00:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1180,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36","INSERT: shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the",insert,Rachel Lien,2024-04-05T14:59:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1181,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: f,insert,Rachel Lien,2024-04-05T15:00:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1182,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: lares and establish Flare Minimization Plan requirements for the,insert,Rachel Lien,2024-04-05T14:59:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1183,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: f,insert,Rachel Lien,2024-04-05T15:00:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1184,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36","INSERT: lares. If BAAQMD revises any of these provisions, such revisions shall become the applicable requirements under this",insert,Rachel Lien,2024-04-05T14:59:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1185,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: condition,insert,Rachel Lien,2024-04-05T15:01:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1186,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36","INSERT: provided that such revisions are no less stringent than the provisions as adopted on November 3, 2021. Compliance with these provisions shall be determined in accordance with BAAQMD’s rules and regulations.",insert,Rachel Lien,2024-04-05T14:59:00Z,41903,"24. Flare Minimization Plan. The owner/operator shall comply with Sections 12-12-201, 12-12-301, 12-12-401, and 12-12-404.1 of BAAQMD Rule 12-12, as such provisions both relate to the flares and establish Flare Minimization Plan requirement"
1187,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: (Basis:,insert,Rachel Lien,2024-04-05T15:01:00Z,41904,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 36)"
1188,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: EPA,insert,Rachel Lien,2024-07-03T16:38:00Z,41904,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 36)"
1189,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: Consent Decree,insert,Rachel Lien,2024-04-05T15:01:00Z,41904,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 36)"
1190,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: (Tesoro),insert,Rachel Lien,2024-07-03T16:38:00Z,41904,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 36)"
1191,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36","INSERT: Appendix A-5, Condition 36)",insert,Rachel Lien,2024-04-05T15:01:00Z,41904,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 36)"
1192,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: Recordkeeping. T,insert,Rachel Lien,2024-04-05T15:01:00Z,41905,Recordkeeping. The owner/operator shall maintain the following records:
1193,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: he owner/operator,insert,Rachel Lien,2024-04-05T15:02:00Z,41905,Recordkeeping. The owner/operator shall maintain the following records:
1194,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: shall maintain the following records:,insert,Rachel Lien,2024-04-05T15:01:00Z,41905,Recordkeeping. The owner/operator shall maintain the following records:
1195,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36","INSERT: The occurrence and duration of any Startup, Shutdown, or Malfunction in the operation of a",insert,Rachel Lien,2024-04-05T15:02:00Z,41906,"The occurrence and duration of any Startup, Shutdown, or Malfunction in the operation of a flare; any Malfunction of the air pollution control equipment; or any periods during which a CMS is inoperative. The owner/operator shall maintain a "
1196,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: f,insert,Rachel Lien,2024-04-05T15:03:00Z,41906,"The occurrence and duration of any Startup, Shutdown, or Malfunction in the operation of a flare; any Malfunction of the air pollution control equipment; or any periods during which a CMS is inoperative. The owner/operator shall maintain a "
1197,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: lare; any Malfunction of the air pollution control equipment; or any periods during which a CMS is inoperative. T,insert,Rachel Lien,2024-04-05T15:02:00Z,41906,"The occurrence and duration of any Startup, Shutdown, or Malfunction in the operation of a flare; any Malfunction of the air pollution control equipment; or any periods during which a CMS is inoperative. The owner/operator shall maintain a "
1198,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: he owner/operator,insert,Rachel Lien,2024-04-05T15:03:00Z,41906,"The occurrence and duration of any Startup, Shutdown, or Malfunction in the operation of a flare; any Malfunction of the air pollution control equipment; or any periods during which a CMS is inoperative. The owner/operator shall maintain a "
1199,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36","INSERT: shall maintain a file of all measurements, including CMS and performance testing measurements; all CMS performance evaluations; all CMS calibration checks; adjustments and maintenance performed on any CMS; and all other information required by",insert,Rachel Lien,2024-04-05T15:02:00Z,41906,"The occurrence and duration of any Startup, Shutdown, or Malfunction in the operation of a flare; any Malfunction of the air pollution control equipment; or any periods during which a CMS is inoperative. The owner/operator shall maintain a "
1200,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: Conditions 22 through 25,insert,Rachel Lien,2024-04-05T15:04:00Z,41906,"The occurrence and duration of any Startup, Shutdown, or Malfunction in the operation of a flare; any Malfunction of the air pollution control equipment; or any periods during which a CMS is inoperative. The owner/operator shall maintain a "
1201,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 36",INSERT: in a permanent form suitable for inspection.,insert,Rachel Lien,2024-04-05T15:02:00Z,41906,"The occurrence and duration of any Startup, Shutdown, or Malfunction in the operation of a flare; any Malfunction of the air pollution control equipment; or any periods during which a CMS is inoperative. The owner/operator shall maintain a "
1202,Condition 24324,,INSERT: A copy of the Flare Minimization Plan.,insert,Rachel Lien,2024-04-05T15:04:00Z,41907,A copy of the Flare Minimization Plan.
1203,Condition 24324,,INSERT: Records of discharges greater than 500 pounds SO2 in any 24-hour period from,insert,Rachel Lien,2024-04-05T15:04:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1204,Condition 24324,,INSERT: any,insert,Rachel Lien,2024-04-05T15:04:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1205,Condition 24324,,INSERT: f,insert,Rachel Lien,2024-04-05T15:05:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1206,Condition 24324,,INSERT: lare and discharges to a,insert,Rachel Lien,2024-04-05T15:04:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1207,Condition 24324,,INSERT: f,insert,Rachel Lien,2024-04-05T15:05:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1208,Condition 24324,,"INSERT: lare in excess of 500,000 standard",insert,Rachel Lien,2024-04-05T15:04:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1209,Condition 24324,,INSERT: cubic feet above baseline in any 24-hour period. The following information shall be recorded n,insert,Rachel Lien,2024-04-05T15:04:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1210,Condition 24324,,INSERT: o,insert,Rachel Lien,2024-04-05T15:05:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1211,Condition 24324,,INSERT: later than 45 Days following the end of a discharge exceeding the thresholds:,insert,Rachel Lien,2024-04-05T15:04:00Z,41908,"Records of discharges greater than 500 pounds SO2 in any 24-hour period from any flare and discharges to a flare in excess of 500,000 standard cubic feet above baseline in any 24-hour period. The following information shall be recorded no l"
1212,Condition 24324,,INSERT: A description of the discharge.,insert,Rachel Lien,2024-04-05T15:05:00Z,41909,A description of the discharge.
1213,Condition 24324,,INSERT: The date and time the discharge was first identified and the duration of the discharge.,insert,Rachel Lien,2024-04-05T15:06:00Z,41910,The date and time the discharge was first identified and the duration of the discharge.
1214,Condition 24324,,"INSERT: The measured or calculated cumulative quantity of gas discharged to the flare over the discharge duration. If the discharge duration exceeds 24 hours, record the quantity of gas discharged to the Flare for each 24-hour period.",insert,Rachel Lien,2024-04-05T15:06:00Z,41911,"The measured or calculated cumulative quantity of gas discharged to the flare over the discharge duration. If the discharge duration exceeds 24 hours, record the quantity of gas discharged to the Flare for each 24-hour period."
1215,Condition 24324,,"INSERT: For each discharge greater than 500 pounds SO2 in any 24-hour period, the measured total sulfur concentration or both the measured H2S concentration and the estimated total sulfur concentration in the Fuel Gas at a representative location in the",insert,Rachel Lien,2024-04-05T15:06:00Z,41912,"For each discharge greater than 500 pounds SO2 in any 24-hour period, the measured total sulfur concentration or both the measured H2S concentration and the estimated total sulfur concentration in the Fuel Gas at a representative location i"
1216,Condition 24324,,INSERT: f,insert,Rachel Lien,2024-04-05T15:07:00Z,41912,"For each discharge greater than 500 pounds SO2 in any 24-hour period, the measured total sulfur concentration or both the measured H2S concentration and the estimated total sulfur concentration in the Fuel Gas at a representative location i"
1217,Condition 24324,,INSERT: lare inlet.,insert,Rachel Lien,2024-04-05T15:06:00Z,41912,"For each discharge greater than 500 pounds SO2 in any 24-hour period, the measured total sulfur concentration or both the measured H2S concentration and the estimated total sulfur concentration in the Fuel Gas at a representative location i"
1218,Condition 24324,,"INSERT: For each discharge greater than 500 pounds SO2 in any 24-hour period, the cumulative quantity of H2S and SO2 released into the atmosphere (for released controlled by flares, assume 99-percent conversion of reduced sulfur or total sulfur to SO2).",insert,Rachel Lien,2024-04-05T15:07:00Z,41913,"For each discharge greater than 500 pounds SO2 in any 24-hour period, the cumulative quantity of H2S and SO2 released into the atmosphere (for released controlled by flares, assume 99-percent conversion of reduced sulfur or total sulfur to "
1219,Condition 24324,,INSERT: The steps that,insert,Rachel Lien,2024-04-05T15:07:00Z,41914,The steps that the owner/operator took to limit the emissions during the discharge.
1220,Condition 24324,,INSERT: the owner/operator,insert,Rachel Lien,2024-04-05T15:08:00Z,41914,The steps that the owner/operator took to limit the emissions during the discharge.
1221,Condition 24324,,INSERT: took to limit the emissions during the discharge.,insert,Rachel Lien,2024-04-05T15:07:00Z,41914,The steps that the owner/operator took to limit the emissions during the discharge.
1222,Condition 24324,,INSERT: The Root Cause Analysis and Corrective Action Analysis conducted as required in,insert,Rachel Lien,2024-04-05T15:08:00Z,41915,"The Root Cause Analysis and Corrective Action Analysis conducted as required in Condition 23, including an identification of the flare, the date and duration of the discharge, a statement noting whether the discharge resulted from the same "
1223,Condition 24324,,INSERT: Condition 2,insert,Rachel Lien,2024-04-05T15:09:00Z,41915,"The Root Cause Analysis and Corrective Action Analysis conducted as required in Condition 23, including an identification of the flare, the date and duration of the discharge, a statement noting whether the discharge resulted from the same "
1224,Condition 24324,,INSERT: 3,insert,Rachel Lien,2024-07-08T15:51:00Z,41915,"The Root Cause Analysis and Corrective Action Analysis conducted as required in Condition 23, including an identification of the flare, the date and duration of the discharge, a statement noting whether the discharge resulted from the same "
1225,Condition 24324,,"INSERT: , including an identification of the",insert,Rachel Lien,2024-04-05T15:08:00Z,41915,"The Root Cause Analysis and Corrective Action Analysis conducted as required in Condition 23, including an identification of the flare, the date and duration of the discharge, a statement noting whether the discharge resulted from the same "
1226,Condition 24324,,INSERT: f,insert,Rachel Lien,2024-04-05T15:09:00Z,41915,"The Root Cause Analysis and Corrective Action Analysis conducted as required in Condition 23, including an identification of the flare, the date and duration of the discharge, a statement noting whether the discharge resulted from the same "
1227,Condition 24324,,"INSERT: lare, the date and duration of the discharge, a statement noting whether the discharge resulted from the same root cause(s) identified in a previous analysis, and either a description of the recommended Corrective Action(s) or an explanation of why Corrective Action is not necessary.",insert,Rachel Lien,2024-04-05T15:08:00Z,41915,"The Root Cause Analysis and Corrective Action Analysis conducted as required in Condition 23, including an identification of the flare, the date and duration of the discharge, a statement noting whether the discharge resulted from the same "
1228,Condition 24324,,"INSERT: For any Corrective Action Analysis for which Corrective Actions are required, a description of the Corrective Action(s) completed within the first 45 Days following the discharge and, for action(s) not already completed, a schedule for implementation, including",insert,Rachel Lien,2024-04-05T15:09:00Z,41916,"For any Corrective Action Analysis for which Corrective Actions are required, a description of the Corrective Action(s) completed within the first 45 Days following the discharge and, for action(s) not already completed, a schedule for impl"
1229,Condition 24324,,INSERT: proposed commencement and completion dates.,insert,Rachel Lien,2024-04-05T15:09:00Z,41916,"For any Corrective Action Analysis for which Corrective Actions are required, a description of the Corrective Action(s) completed within the first 45 Days following the discharge and, for action(s) not already completed, a schedule for impl"
1230,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: For each discharge from any flare that is the result of a planned Startup or Shutdown of a process unit or ancillary equipment connected to the,insert,Rachel Lien,2024-04-05T15:10:00Z,41917,"For each discharge from any flare that is the result of a planned Startup or Shutdown of a process unit or ancillary equipment connected to the flare, a statement that a Root Cause Analysis and Corrective Action Analysis are not necessary b"
1231,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: f,insert,Rachel Lien,2024-04-05T15:11:00Z,41917,"For each discharge from any flare that is the result of a planned Startup or Shutdown of a process unit or ancillary equipment connected to the flare, a statement that a Root Cause Analysis and Corrective Action Analysis are not necessary b"
1232,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37","INSERT: lare, a statement that a Root Cause Analysis and Corrective Action Analysis are not necessary because",insert,Rachel Lien,2024-04-05T15:10:00Z,41917,"For each discharge from any flare that is the result of a planned Startup or Shutdown of a process unit or ancillary equipment connected to the flare, a statement that a Root Cause Analysis and Corrective Action Analysis are not necessary b"
1233,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: the owner/operator,insert,Rachel Lien,2024-04-05T15:11:00Z,41917,"For each discharge from any flare that is the result of a planned Startup or Shutdown of a process unit or ancillary equipment connected to the flare, a statement that a Root Cause Analysis and Corrective Action Analysis are not necessary b"
1234,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: followed the Flare Minimization Plan.,insert,Rachel Lien,2024-04-05T15:10:00Z,41917,"For each discharge from any flare that is the result of a planned Startup or Shutdown of a process unit or ancillary equipment connected to the flare, a statement that a Root Cause Analysis and Corrective Action Analysis are not necessary b"
1235,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: If,insert,Rachel Lien,2024-04-05T15:11:00Z,41918,"If the owner/operator is using an H2S CMS to comply with the sulfur monitoring requirements of Condition 22, records of the H2S and total sulfur analyses of each grab or integrated sample, the calculated daily total sulfur-to-H2S ratios, th"
1236,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: the owner/operator,insert,Rachel Lien,2024-04-05T15:12:00Z,41918,"If the owner/operator is using an H2S CMS to comply with the sulfur monitoring requirements of Condition 22, records of the H2S and total sulfur analyses of each grab or integrated sample, the calculated daily total sulfur-to-H2S ratios, th"
1237,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: is using an H2S CMS to comply with the sulfur monitoring requirements of,insert,Rachel Lien,2024-04-05T15:11:00Z,41918,"If the owner/operator is using an H2S CMS to comply with the sulfur monitoring requirements of Condition 22, records of the H2S and total sulfur analyses of each grab or integrated sample, the calculated daily total sulfur-to-H2S ratios, th"
1238,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: Condition,insert,Rachel Lien,2024-04-05T15:12:00Z,41918,"If the owner/operator is using an H2S CMS to comply with the sulfur monitoring requirements of Condition 22, records of the H2S and total sulfur analyses of each grab or integrated sample, the calculated daily total sulfur-to-H2S ratios, th"
1239,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: 22,insert,Rachel Lien,2024-07-08T15:54:00Z,41918,"If the owner/operator is using an H2S CMS to comply with the sulfur monitoring requirements of Condition 22, records of the H2S and total sulfur analyses of each grab or integrated sample, the calculated daily total sulfur-to-H2S ratios, th"
1240,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37","INSERT: , records of the H2S and total sulfur analyses of each grab or integrated sample, the calculated daily total sulfur-to-H2S ratios, the calculated 10-day average total sulfur-to-H2S ratios, and the 95-percent confidence intervals for each 10-day average total sulfur-to-H2S ratio.",insert,Rachel Lien,2024-04-05T15:11:00Z,41918,"If the owner/operator is using an H2S CMS to comply with the sulfur monitoring requirements of Condition 22, records of the H2S and total sulfur analyses of each grab or integrated sample, the calculated daily total sulfur-to-H2S ratios, th"
1241,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: (Basis:,insert,Rachel Lien,2024-04-05T15:26:00Z,41919,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 37)"
1242,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: EPA,insert,Rachel Lien,2024-07-03T16:39:00Z,41919,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 37)"
1243,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: Consent Decree,insert,Rachel Lien,2024-04-05T15:26:00Z,41919,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 37)"
1244,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: (Tesoro),insert,Rachel Lien,2024-07-03T16:39:00Z,41919,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 37)"
1245,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37","INSERT: Appendix A-5, Condition 37)",insert,Rachel Lien,2024-04-05T15:26:00Z,41919,"(Basis: EPA Consent Decree (Tesoro) Appendix A-5, Condition 37)"
1246,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: Reporting. The owner/operator shall report compliance with Conditions,insert,Rachel Lien,2024-04-05T15:13:00Z,41921,Reporting. The owner/operator shall report compliance with Conditions 21 through 25 by submitting an excess emissions and monitoring systems performance report and/or a summary report form in accordance with the provisions of 40 C.F.R. § 60
1247,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: 2,insert,Rachel Lien,2024-04-05T15:14:00Z,41921,Reporting. The owner/operator shall report compliance with Conditions 21 through 25 by submitting an excess emissions and monitoring systems performance report and/or a summary report form in accordance with the provisions of 40 C.F.R. § 60
1248,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: 1,insert,Rachel Lien,2024-07-08T15:56:00Z,41921,Reporting. The owner/operator shall report compliance with Conditions 21 through 25 by submitting an excess emissions and monitoring systems performance report and/or a summary report form in accordance with the provisions of 40 C.F.R. § 60
1249,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: through 2,insert,Rachel Lien,2024-04-05T15:14:00Z,41921,Reporting. The owner/operator shall report compliance with Conditions 21 through 25 by submitting an excess emissions and monitoring systems performance report and/or a summary report form in accordance with the provisions of 40 C.F.R. § 60
1250,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: 5,insert,Rachel Lien,2024-07-08T15:55:00Z,41921,Reporting. The owner/operator shall report compliance with Conditions 21 through 25 by submitting an excess emissions and monitoring systems performance report and/or a summary report form in accordance with the provisions of 40 C.F.R. § 60
1251,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: by,insert,Rachel Lien,2024-04-05T15:13:00Z,41921,Reporting. The owner/operator shall report compliance with Conditions 21 through 25 by submitting an excess emissions and monitoring systems performance report and/or a summary report form in accordance with the provisions of 40 C.F.R. § 60
1252,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: submitting an excess emissions and monitoring systems performance report and/or a summary,insert,Rachel Lien,2024-04-05T15:13:00Z,41921,Reporting. The owner/operator shall report compliance with Conditions 21 through 25 by submitting an excess emissions and monitoring systems performance report and/or a summary report form in accordance with the provisions of 40 C.F.R. § 60
1253,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 37",INSERT: report form in accordance with the provisions of 40 C.F.R. § 60.7(c)-(d) on a semi-annual basis. The report shall also include the following information:,insert,Rachel Lien,2024-04-05T15:14:00Z,41921,Reporting. The owner/operator shall report compliance with Conditions 21 through 25 by submitting an excess emissions and monitoring systems performance report and/or a summary report form in accordance with the provisions of 40 C.F.R. § 60
1254,Condition 24324,,INSERT: The date that the exceedance occurred.,insert,Rachel Lien,2024-04-05T15:15:00Z,41922,The date that the exceedance occurred.
1255,Condition 24324,,INSERT: An explanation of the exceedance.,insert,Rachel Lien,2024-04-05T15:15:00Z,41923,An explanation of the exceedance.
1256,Condition 24324,,"INSERT: Whether the exceedance was concurrent with a Startup, Shutdown, or Malfunction of a",insert,Rachel Lien,2024-04-05T15:15:00Z,41924,"Whether the exceedance was concurrent with a Startup, Shutdown, or Malfunction of a flare or control system."
1257,Condition 24324,,INSERT: f,insert,Rachel Lien,2024-04-05T15:16:00Z,41924,"Whether the exceedance was concurrent with a Startup, Shutdown, or Malfunction of a flare or control system."
1258,Condition 24324,,INSERT: lare or control system.,insert,Rachel Lien,2024-04-05T15:15:00Z,41924,"Whether the exceedance was concurrent with a Startup, Shutdown, or Malfunction of a flare or control system."
1259,Condition 24324,,"INSERT: A description of the action taken, if any.",insert,Rachel Lien,2024-04-05T15:16:00Z,41925,"A description of the action taken, if any."
1260,Condition 24324,,INSERT: The information described in,insert,Rachel Lien,2024-04-05T15:16:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1261,Condition 24324,,INSERT: Condition 2,insert,Rachel Lien,2024-04-05T15:17:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1262,Condition 24324,,INSERT: 5,insert,Rachel Lien,2024-07-08T15:57:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1263,Condition 24324,,INSERT: .c.,insert,Rachel Lien,2024-04-05T15:17:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1264,Condition 24324,,INSERT: for all discharges listed in,insert,Rachel Lien,2024-04-05T15:16:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1265,Condition 24324,,INSERT: Condition 2,insert,Rachel Lien,2024-04-05T15:17:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1266,Condition 24324,,INSERT: 5,insert,Rachel Lien,2024-07-08T15:57:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1267,Condition 24324,,INSERT: .c,insert,Rachel Lien,2024-04-05T15:17:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1268,Condition 24324,,INSERT: .,insert,Rachel Lien,2024-04-05T15:16:00Z,41926,The information described in Condition 25.c. for all discharges listed in Condition 25.c.
1269,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 38","INSERT: For any periods for which monitoring data are not available, any changes made in operation of the emission control system during the period of data unavailability which could affect the ability of the system to meet the applicable emission limit. Operations of the control system and",insert,Rachel Lien,2024-04-05T15:17:00Z,41927,"For any periods for which monitoring data are not available, any changes made in operation of the emission control system during the period of data unavailability which could affect the ability of the system to meet the applicable emission "
1270,Condition 24324,"Consent Decree (Tesoro) Appendix A-5, Condition 38",INSERT: f,insert,Rachel Lien,2024-04-05T15:18:00Z,41927,"For any periods for which monitoring data are not available, any changes made in operation of the emission control system during the period of data unavailability which could affect the ability of the system to meet the applicable emission "
